date,High,Low,Open,Close,Volume,adjclose,Date
1015857000,16.8799991607666,15.859999656677246,16.040000915527344,16.709999084472656,6624700,16.709999084472656,2002-03-11
1015943400,16.59000015258789,16.040000915527344,16.350000381469727,16.309999465942383,5619100,16.309999465942383,2002-03-12
1016029800,16.34000015258789,15.640000343322754,16.049999237060547,15.739999771118164,5559400,15.739999771118164,2002-03-13
1016116200,15.5,14.279999732971191,14.989999771118164,14.479999542236328,15169300,14.479999542236328,2002-03-14
1016202600,14.289999961853027,13.550000190734863,14.270000457763672,14.029999732971191,12320700,14.029999732971191,2002-03-15
1016461800,15.279999732971191,14.140000343322754,14.149999618530273,15.010000228881836,9831800,15.010000228881836,2002-03-18
1016548200,15.399999618530273,14.5600004196167,15.149999618530273,14.65999984741211,4893700,14.65999984741211,2002-03-19
1016634600,15.130000114440918,14.300000190734863,14.479999542236328,14.5,7179300,14.5,2002-03-20
1016721000,15.239999771118164,14.5600004196167,14.619999885559082,15.170000076293945,5577900,15.170000076293945,2002-03-21
1016807400,15.600000381469727,15.100000381469727,15.119999885559082,15.529999732971191,5185000,15.529999732971191,2002-03-22
1017066600,15.729999542236328,14.720000267028809,15.470000267028809,14.739999771118164,5116100,14.739999771118164,2002-03-25
1017153000,15.449999809265137,14.550000190734863,14.640000343322754,14.829999923706055,4925100,14.829999923706055,2002-03-26
1017239400,14.350000381469727,13.699999809265137,13.899999618530273,14.25,8146300,14.25,2002-03-27
1017325800,14.649999618530273,14.25,14.399999618530273,14.300000190734863,3122500,14.300000190734863,2002-03-28
1017671400,14.800000190734863,14.140000343322754,14.279999732971191,14.800000190734863,4767900,14.800000190734863,2002-04-01
1017757800,15.09000015258789,14.1899995803833,14.640000343322754,14.25,4771400,14.25,2002-04-02
1017844200,14.449999809265137,13.600000381469727,14.369999885559082,13.670000076293945,4534100,13.670000076293945,2002-04-03
1017930600,13.800000190734863,13.229999542236328,13.729999542236328,13.539999961853027,5731700,13.539999961853027,2002-04-04
1018017000,14.039999961853027,13.3100004196167,13.670000076293945,13.5,4500000,13.5,2002-04-05
1018272600,13.960000038146973,12.960000038146973,12.970000267028809,13.949999809265137,5277800,13.949999809265137,2002-04-08
1018359000,14.59000015258789,13.5600004196167,14.069999694824219,13.600000381469727,6459000,13.600000381469727,2002-04-09
1018445400,14,13.050000190734863,13.760000228881836,13.479999542236328,5256700,13.479999542236328,2002-04-10
1018531800,13.279999732971191,12.520000457763672,13.279999732971191,12.739999771118164,5957600,12.739999771118164,2002-04-11
1018618200,13.609999656677246,12.850000381469727,12.899999618530273,13.3100004196167,5379100,13.3100004196167,2002-04-12
1018877400,14.100000381469727,13.350000381469727,13.420000076293945,13.890000343322754,4753700,13.890000343322754,2002-04-15
1018963800,14.289999961853027,13.720000267028809,14.180000305175781,14.010000228881836,3681000,14.010000228881836,2002-04-16
1019050200,15,14.239999771118164,14.239999771118164,14.819999694824219,7756100,14.819999694824219,2002-04-17
1019136600,14.859999656677246,13.949999809265137,14.699999809265137,14.260000228881836,3876400,14.260000228881836,2002-04-18
1019223000,14.739999771118164,14.149999618530273,14.380000114440918,14.529999732971191,3727600,14.529999732971191,2002-04-19
1019482200,14.850000381469727,14.149999618530273,14.579999923706055,14.3100004196167,5290300,14.3100004196167,2002-04-22
1019568600,14.75,13.880000114440918,14.350000381469727,14.0600004196167,8076900,14.0600004196167,2002-04-23
1019655000,16.850000381469727,15.050000190734863,15.229999542236328,16.790000915527344,34459400,16.790000915527344,2002-04-24
1019741400,17.049999237060547,16.40999984741211,16.510000228881836,16.81999969482422,11730200,16.81999969482422,2002-04-25
1019827800,16.950000762939453,16.31999969482422,16.860000610351562,16.90999984741211,8135700,16.90999984741211,2002-04-26
1020087000,17,15.899999618530273,16.75,16.18000030517578,8415200,16.18000030517578,2002-04-29
1020173400,16.760000228881836,15.930000305175781,16.1299991607666,16.690000534057617,6420800,16.690000534057617,2002-04-30
1020259800,17.049999237060547,16.420000076293945,16.549999237060547,16.489999771118164,7701300,16.489999771118164,2002-05-01
1020346200,16.649999618530273,16.25,16.43000030517578,16.31999969482422,4819000,16.31999969482422,2002-05-02
1020432600,16.399999618530273,15.75,16.229999542236328,16.049999237060547,5161000,16.049999237060547,2002-05-03
1020691800,16.489999771118164,15.75,15.9399995803833,16.1200008392334,5352600,16.1200008392334,2002-05-06
1020778200,16.350000381469727,16.030000686645508,16.110000610351562,16.110000610351562,5543700,16.110000610351562,2002-05-07
1020864600,17.459999084472656,16.5,16.549999237060547,17.31999969482422,7888400,17.31999969482422,2002-05-08
1020951000,18.229999542236328,17.100000381469727,17.1200008392334,17.729999542236328,11002300,17.729999542236328,2002-05-09
1021037400,17.959999084472656,16.799999237060547,17.889999389648438,16.940000534057617,7572800,16.940000534057617,2002-05-10
1021296600,17.6299991607666,16.850000381469727,17.170000076293945,17.31999969482422,6700100,17.31999969482422,2002-05-13
1021383000,19.450000762939453,18.020000457763672,18.040000915527344,18.809999465942383,14659700,18.809999465942383,2002-05-14
1021469400,20.399999618530273,18.350000381469727,18.68000030517578,19.940000534057617,12898100,19.940000534057617,2002-05-15
1021555800,19.950000762939453,19.290000915527344,19.510000228881836,19.610000610351562,7815700,19.610000610351562,2002-05-16
1021642200,20,18.809999465942383,19.969999313354492,19.15999984741211,6446900,19.15999984741211,2002-05-17
1021901400,19.479999542236328,18.770000457763672,18.799999237060547,19.389999389648438,8460800,19.389999389648438,2002-05-20
1021987800,19.799999237060547,18.549999237060547,19.540000915527344,18.760000228881836,7763500,18.760000228881836,2002-05-21
1022074200,19.1299991607666,18.219999313354492,18.670000076293945,18.75,5075200,18.75,2002-05-22
1022160600,19.549999237060547,18.610000610351562,18.84000015258789,19.450000762939453,5648200,19.450000762939453,2002-05-23
1022247000,19.690000534057617,19.059999465942383,19.399999618530273,19.469999313354492,4250300,19.469999313354492,2002-05-24
1022592600,19.610000610351562,18.770000457763672,19.56999969482422,19.059999465942383,3953300,19.059999465942383,2002-05-28
1022679000,19.100000381469727,18.799999237060547,18.81999969482422,18.90999984741211,3614100,18.90999984741211,2002-05-29
1022765400,18.940000534057617,18.079999923706055,18.700000762939453,18.3700008392334,7432100,18.3700008392334,2002-05-30
1022851800,18.889999389648438,18.200000762939453,18.5,18.229999542236328,5081400,18.229999542236328,2002-05-31
1023111000,18.5,17.93000030517578,18.309999465942383,17.959999084472656,3716400,17.959999084472656,2002-06-03
1023197400,18.139999389648438,17.469999313354492,17.799999237060547,17.969999313354492,6849700,17.969999313354492,2002-06-04
1023283800,18.18000030517578,17.450000762939453,17.979999542236328,17.989999771118164,4372500,17.989999771118164,2002-06-05
1023370200,18.40999984741211,17.760000228881836,17.889999389648438,18.170000076293945,5250000,18.170000076293945,2002-06-06
1023456600,18.649999618530273,17.850000381469727,17.889999389648438,18.579999923706055,5358000,18.579999923706055,2002-06-07
1023715800,18.1200008392334,17.020000457763672,17.899999618530273,17.299999237060547,11082400,17.299999237060547,2002-06-10
1023802200,17.790000915527344,17.1200008392334,17.309999465942383,17.139999389648438,5520800,17.139999389648438,2002-06-11
1023888600,17.149999618530273,16.260000228881836,17.049999237060547,17.079999923706055,7331200,17.079999923706055,2002-06-12
1023975000,17.5,16.739999771118164,17,17.43000030517578,4892900,17.43000030517578,2002-06-13
1024061400,17.399999618530273,16.260000228881836,17.139999389648438,16.81999969482422,7973200,16.81999969482422,2002-06-14
1024320600,18.479999542236328,16.860000610351562,16.950000762939453,18.40999984741211,9051600,18.40999984741211,2002-06-17
1024407000,19.15999984741211,18.09000015258789,18.1299991607666,18.780000686645508,7962100,18.780000686645508,2002-06-18
1024493400,19.100000381469727,18.270000457763672,18.489999771118164,18.299999237060547,7420300,18.299999237060547,2002-06-19
1024579800,18.3799991607666,17.34000015258789,18.31999969482422,17.549999237060547,8697000,17.549999237060547,2002-06-20
1024666200,17.790000915527344,17.34000015258789,17.600000381469727,17.530000686645508,5176800,17.530000686645508,2002-06-21
1024925400,17.780000686645508,16.940000534057617,17.43000030517578,17.510000228881836,5956800,17.510000228881836,2002-06-24
1025011800,16.950000762939453,15.039999961853027,16.889999389648438,15.34000015258789,15304000,15.34000015258789,2002-06-25
1025098200,15.930000305175781,14.680000305175781,14.6899995803833,15.850000381469727,8272200,15.850000381469727,2002-06-26
1025184600,16.469999313354492,15.300000190734863,16.110000610351562,15.859999656677246,6192000,15.859999656677246,2002-06-27
1025271000,16.360000610351562,15.399999618530273,15.6899995803833,16.25,6237900,16.25,2002-06-28
1025530200,16.170000076293945,13.520000457763672,16.170000076293945,13.550000190734863,13536500,13.550000190734863,2002-07-01
1025616600,14.15999984741211,13,13.600000381469727,13.319999694824219,8669900,13.319999694824219,2002-07-02
1025703000,14.460000038146973,12.890000343322754,13.380000114440918,14.25,7703700,14.25,2002-07-03
1025875800,15.229999542236328,14.369999885559082,14.390000343322754,15.210000038146973,3366900,15.210000038146973,2002-07-05
1026135000,15.850000381469727,14.680000305175781,14.949999809265137,14.9399995803833,5890000,14.9399995803833,2002-07-08
1026221400,16.030000686645508,14.979999542236328,15.050000190734863,15.600000381469727,7528600,15.600000381469727,2002-07-09
1026307800,15.9399995803833,14.649999618530273,15.649999618530273,14.960000038146973,6761200,14.960000038146973,2002-07-10
1026394200,15.84000015258789,14,14.65999984741211,15.550000190734863,7317100,15.550000190734863,2002-07-11
1026480600,16.190000534057617,15.25,15.75,15.430000305175781,7000000,15.430000305175781,2002-07-12
1026739800,15.979999542236328,15,15.470000267028809,15.9399995803833,6026100,15.9399995803833,2002-07-15
1026826200,17.06999969482422,15.65999984741211,15.6899995803833,16.290000915527344,10790700,16.290000915527344,2002-07-16
1026912600,17.15999984741211,15.319999694824219,16.84000015258789,16.15999984741211,7322100,16.15999984741211,2002-07-17
1026999000,16.59000015258789,15.529999732971191,15.920000076293945,15.550000190734863,6856700,15.550000190734863,2002-07-18
1027085400,15.710000038146973,15.069999694824219,15.359999656677246,15.289999961853027,6105800,15.289999961853027,2002-07-19
1027344600,15.649999618530273,15,15.149999618530273,15.5,9332900,15.5,2002-07-22
1027431000,15.880000114440918,14.399999618530273,15.539999961853027,14.550000190734863,11291400,14.550000190734863,2002-07-23
1027517400,14.15999984741211,12.260000228881836,12.369999885559082,14.100000381469727,19766300,14.100000381469727,2002-07-24
1027603800,14.010000228881836,12.399999618530273,13.710000038146973,12.489999771118164,9360200,12.489999771118164,2002-07-25
1027690200,13.109999656677246,12.5,12.720000267028809,12.930000305175781,5556700,12.930000305175781,2002-07-26
1027949400,14.460000038146973,13.229999542236328,13.25,14.329999923706055,7049500,14.329999923706055,2002-07-29
1028035800,14.899999618530273,14.079999923706055,14.1899995803833,14.770000457763672,5558900,14.770000457763672,2002-07-30
1028122200,14.65999984741211,14.140000343322754,14.449999809265137,14.449999809265137,3801000,14.449999809265137,2002-07-31
1028208600,14.5,13.989999771118164,14.3100004196167,14.15999984741211,6066800,14.15999984741211,2002-08-01
1028295000,14.140000343322754,13.449999809265137,14.130000114440918,13.84000015258789,4178600,13.84000015258789,2002-08-02
1028554200,13.789999961853027,12.779999732971191,13.649999618530273,12.869999885559082,3857300,12.869999885559082,2002-08-05
1028640600,13.899999618530273,13.140000343322754,13.270000457763672,13.739999771118164,4701900,13.739999771118164,2002-08-06
1028727000,13.9399995803833,12.850000381469727,13.930000305175781,13.600000381469727,5555700,13.600000381469727,2002-08-07
1028813400,14.100000381469727,13.0600004196167,13.239999771118164,13.899999618530273,5470800,13.899999618530273,2002-08-08
1028899800,14.75,13.600000381469727,13.609999656677246,14.260000228881836,4777900,14.260000228881836,2002-08-09
1029159000,14.489999771118164,13.949999809265137,14.140000343322754,14.460000038146973,3503300,14.460000038146973,2002-08-12
1029245400,14.670000076293945,13.899999618530273,14.300000190734863,13.930000305175781,5234400,13.930000305175781,2002-08-13
1029331800,14.0600004196167,13.319999694824219,13.930000305175781,13.90999984741211,6935200,13.90999984741211,2002-08-14
1029418200,14.75,13.920000076293945,14.050000190734863,14.619999885559082,5046600,14.619999885559082,2002-08-15
1029504600,15.010000228881836,14.3100004196167,14.390000343322754,14.899999618530273,3652100,14.899999618530273,2002-08-16
1029763800,15.520000457763672,14.670000076293945,14.84000015258789,15.5,4277100,15.5,2002-08-19
1029850200,15.989999771118164,15.3100004196167,15.380000114440918,15.979999542236328,7701300,15.979999542236328,2002-08-20
1029936600,15.970000267028809,15.199999809265137,15.949999809265137,15.380000114440918,7284200,15.380000114440918,2002-08-21
1030023000,15.949999809265137,14.920000076293945,15.329999923706055,15.729999542236328,6854100,15.729999542236328,2002-08-22
1030109400,15.720000267028809,14.949999809265137,15.600000381469727,15.170000076293945,5038800,15.170000076293945,2002-08-23
1030368600,15.4399995803833,14.680000305175781,15.289999961853027,14.930000305175781,6409600,14.930000305175781,2002-08-26
1030455000,15.270000457763672,14.5,15.039999961853027,14.520000457763672,3578900,14.520000457763672,2002-08-27
1030541400,14.970000267028809,14.350000381469727,14.479999542236328,14.569999694824219,4985500,14.569999694824219,2002-08-28
1030627800,15.1899995803833,14.210000038146973,14.430000305175781,15.140000343322754,6791800,15.140000343322754,2002-08-29
1030714200,15.380000114440918,14.75,14.90999984741211,14.9399995803833,3439700,14.9399995803833,2002-08-30
1031059800,15.029999732971191,14.489999771118164,14.710000038146973,14.600000381469727,4680200,14.600000381469727,2002-09-03
1031146200,14.960000038146973,14.260000228881836,14.65999984741211,14.829999923706055,4430400,14.829999923706055,2002-09-04
1031232600,14.720000267028809,14.239999771118164,14.579999923706055,14.25,5320200,14.25,2002-09-05
1031319000,15.479999542236328,14.5600004196167,14.5600004196167,15.3100004196167,4995300,15.3100004196167,2002-09-06
1031578200,16.649999618530273,15.0600004196167,15.119999885559082,16.510000228881836,8822500,16.510000228881836,2002-09-09
1031664600,17.350000381469727,16.420000076293945,16.530000686645508,17.1299991607666,11248800,17.1299991607666,2002-09-10
1031751000,17.850000381469727,17.040000915527344,17.149999618530273,17.110000610351562,6663200,17.110000610351562,2002-09-11
1031837400,17.1299991607666,16.610000610351562,16.829999923706055,16.75,7065100,16.75,2002-09-12
1031923800,16.989999771118164,16.5,16.690000534057617,16.610000610351562,3654900,16.610000610351562,2002-09-13
1032183000,16.93000030517578,16.450000762939453,16.510000228881836,16.709999084472656,2962500,16.709999084472656,2002-09-16
1032269400,17.75,16.770000457763672,17,17.350000381469727,8621200,17.350000381469727,2002-09-17
1032355800,17.93000030517578,16.950000762939453,17.219999313354492,17.729999542236328,8391000,17.729999542236328,2002-09-18
1032442200,17.639999389648438,17.170000076293945,17.399999618530273,17.209999084472656,4841100,17.209999084472656,2002-09-19
1032528600,17.639999389648438,15.449999809265137,17.450000762939453,15.859999656677246,12605600,15.859999656677246,2002-09-20
1032787800,16.440000534057617,15.59000015258789,15.600000381469727,16.049999237060547,7404500,16.049999237060547,2002-09-23
1032874200,16.3700008392334,15.600000381469727,15.869999885559082,15.930000305175781,7072900,15.930000305175781,2002-09-24
1032960600,16.389999389648438,15.289999961853027,16.170000076293945,15.729999542236328,9339000,15.729999542236328,2002-09-25
1033047000,17.350000381469727,15.710000038146973,15.930000305175781,17.149999618530273,11635000,17.149999618530273,2002-09-26
1033133400,17.399999618530273,16.81999969482422,16.850000381469727,17.010000228881836,7033700,17.010000228881836,2002-09-27
1033392600,16.850000381469727,15.850000381469727,16.639999389648438,15.930000305175781,9239900,15.930000305175781,2002-09-30
1033479000,17.059999465942383,16.010000228881836,16.229999542236328,16.950000762939453,9217300,16.950000762939453,2002-10-01
1033565400,17.639999389648438,16.700000762939453,16.809999465942383,17.010000228881836,8223600,17.010000228881836,2002-10-02
1033651800,17.25,16.65999984741211,16.790000915527344,16.75,6354100,16.75,2002-10-03
1033738200,17.149999618530273,16.3799991607666,16.950000762939453,16.549999237060547,7649400,16.549999237060547,2002-10-04
1033997400,16.959999084472656,16.3700008392334,16.549999237060547,16.639999389648438,5748100,16.639999389648438,2002-10-07
1034083800,17.059999465942383,16.459999084472656,16.8799991607666,16.940000534057617,6098000,16.940000534057617,2002-10-08
1034170200,17.1299991607666,16.600000381469727,16.700000762939453,16.860000610351562,6083500,16.860000610351562,2002-10-09
1034256600,17.969999313354492,17.149999618530273,17.15999984741211,17.959999084472656,10528600,17.959999084472656,2002-10-10
1034343000,18.739999771118164,18.100000381469727,18.18000030517578,18.459999084472656,9628500,18.459999084472656,2002-10-11
1034602200,19.229999542236328,18.170000076293945,18.18000030517578,19.200000762939453,9872400,19.200000762939453,2002-10-14
1034688600,20.139999389648438,18.649999618530273,19.84000015258789,18.940000534057617,14009200,18.940000534057617,2002-10-15
1034775000,19.65999984741211,18.25,18.270000457763672,19.489999771118164,8742100,19.489999771118164,2002-10-16
1034861400,20.219999313354492,18.43000030517578,20.100000381469727,18.739999771118164,14180900,18.739999771118164,2002-10-17
1034947800,19.290000915527344,18.360000610351562,18.479999542236328,19.040000915527344,6568300,19.040000915527344,2002-10-18
1035207000,19.530000686645508,18.719999313354492,18.889999389648438,19.260000228881836,6757700,19.260000228881836,2002-10-21
1035293400,19.90999984741211,18.899999618530273,19.010000228881836,19.3799991607666,8645700,19.3799991607666,2002-10-22
1035379800,19.81999969482422,19.3700008392334,19.520000457763672,19.75,6648100,19.75,2002-10-23
1035466200,20.260000228881836,19.799999237060547,19.950000762939453,19.860000610351562,12929900,19.860000610351562,2002-10-24
1035552600,19.360000610351562,18.479999542236328,18.84000015258789,19.299999237060547,15900000,19.299999237060547,2002-10-25
1035815400,19.729999542236328,18.399999618530273,19.280000686645508,18.59000015258789,8799800,18.59000015258789,2002-10-28
1035901800,18.920000076293945,18.06999969482422,18.510000228881836,18.56999969482422,7242000,18.56999969482422,2002-10-29
1035988200,19.219999313354492,18.469999313354492,18.850000381469727,19.079999923706055,6888800,19.079999923706055,2002-10-30
1036074600,19.479999542236328,18.850000381469727,19.030000686645508,19.360000610351562,6822600,19.360000610351562,2002-10-31
1036161000,19.899999618530273,19.09000015258789,19.219999313354492,19.799999237060547,5549400,19.799999237060547,2002-11-01
1036420200,19.809999465942383,18.59000015258789,19.389999389648438,18.780000686645508,12963500,18.780000686645508,2002-11-04
1036506600,18.8700008392334,18.200000762939453,18.6299991607666,18.719999313354492,7942400,18.719999313354492,2002-11-05
1036593000,19.389999389648438,18.260000228881836,18.770000457763672,19.34000015258789,7973400,19.34000015258789,2002-11-06
1036679400,19.299999237060547,18.770000457763672,18.850000381469727,19.1200008392334,6419700,19.1200008392334,2002-11-07
1036765800,19.65999984741211,18.809999465942383,19.040000915527344,19.510000228881836,7032100,19.510000228881836,2002-11-08
1037025000,19.549999237060547,18.799999237060547,19.399999618530273,19,5749600,19,2002-11-11
1037111400,19.989999771118164,19.010000228881836,19.010000228881836,19.81999969482422,10462200,19.81999969482422,2002-11-12
1037197800,21,19.610000610351562,19.610000610351562,20.40999984741211,18206200,20.40999984741211,2002-11-13
1037284200,21.489999771118164,20.950000762939453,20.989999771118164,21.209999084472656,13177300,21.209999084472656,2002-11-14
1037370600,22.350000381469727,21.09000015258789,21.149999618530273,22.209999084472656,12258400,22.209999084472656,2002-11-15
1037629800,23.739999771118164,22.149999618530273,22.649999618530273,22.420000076293945,25333500,22.420000076293945,2002-11-18
1037716200,21.889999389648438,21.229999542236328,21.8799991607666,21.290000915527344,12258900,21.290000915527344,2002-11-19
1037802600,23,21.219999313354492,21.350000381469727,22.899999618530273,13294400,22.899999618530273,2002-11-20
1037889000,23.850000381469727,23.209999084472656,23.329999923706055,23.399999618530273,11288500,23.399999618530273,2002-11-21
1037975400,24.280000686645508,23.100000381469727,23.200000762939453,23.989999771118164,11686600,23.989999771118164,2002-11-22
1038234600,24.5,23.81999969482422,24.030000686645508,24.25,10091100,24.25,2002-11-25
1038321000,24.200000762939453,23.3799991607666,24.020000457763672,23.399999618530273,6405800,23.399999618530273,2002-11-26
1038407400,24.239999771118164,23.709999084472656,23.719999313354492,24.079999923706055,5666000,24.079999923706055,2002-11-27
1038580200,24.3799991607666,23.329999923706055,24.149999618530273,23.350000381469727,2577300,23.350000381469727,2002-11-29
1038839400,25,24,24.149999618530273,24.110000610351562,11152500,24.110000610351562,2002-12-02
1038925800,23.979999542236328,23.3799991607666,23.829999923706055,23.739999771118164,5901100,23.739999771118164,2002-12-03
1039012200,23.799999237060547,22.959999084472656,23.479999542236328,23.389999389648438,7878900,23.389999389648438,2002-12-04
1039098600,23.68000030517578,22.200000762939453,23.65999984741211,22.579999923706055,10642600,22.579999923706055,2002-12-05
1039185000,22.690000534057617,21.510000228881836,21.700000762939453,22.610000610351562,9393500,22.610000610351562,2002-12-06
1039444200,22.350000381469727,21.600000381469727,22.229999542236328,21.68000030517578,7454700,21.68000030517578,2002-12-09
1039530600,21.989999771118164,21.239999771118164,21.959999084472656,21.860000610351562,7093700,21.860000610351562,2002-12-10
1039617000,22.3799991607666,21.6200008392334,21.670000076293945,22.1299991607666,6387300,22.1299991607666,2002-12-11
1039703400,22.6200008392334,21.809999465942383,22.469999313354492,22.299999237060547,5977500,22.299999237060547,2002-12-12
1039789800,22.350000381469727,21.8700008392334,21.950000762939453,22.18000030517578,3859200,22.18000030517578,2002-12-13
1040049000,22.530000686645508,22.040000915527344,22.229999542236328,22.510000228881836,4940700,22.510000228881836,2002-12-16
1040135400,22.559999465942383,22.31999969482422,22.329999923706055,22.459999084472656,3419500,22.459999084472656,2002-12-17
1040221800,22.260000228881836,21.979999542236328,22.25,22.100000381469727,3992800,22.100000381469727,2002-12-18
1040308200,22.200000762939453,21.530000686645508,21.6299991607666,21.690000534057617,5814400,21.690000534057617,2002-12-19
1040394600,22.010000228881836,21.600000381469727,21.790000915527344,21.93000030517578,4935300,21.93000030517578,2002-12-20
1040653800,22.469999313354492,21.780000686645508,21.780000686645508,22.239999771118164,4424500,22.239999771118164,2002-12-23
1040740200,22.280000686645508,21.8799991607666,22.18000030517578,21.8799991607666,2348600,21.8799991607666,2002-12-24
1040913000,21.600000381469727,20,21.59000015258789,20.299999237060547,14199300,20.299999237060547,2002-12-26
1040999400,20.100000381469727,18.43000030517578,19.969999313354492,18.860000610351562,21972800,18.860000610351562,2002-12-27
1041258600,19.399999618530273,18.739999771118164,18.850000381469727,19.25,8284700,19.25,2002-12-30
1041345000,19.559999465942383,18.829999923706055,19.25,18.889999389648438,5537000,18.889999389648438,2002-12-31
1041517800,19.68000030517578,18.549999237060547,19.190000534057617,19.56999969482422,6484000,19.56999969482422,2003-01-02
1041604200,20.530000686645508,19.40999984741211,19.59000015258789,20.520000457763672,8757000,20.520000457763672,2003-01-03
1041863400,21.170000076293945,20.299999237060547,20.399999618530273,20.700000762939453,7698100,20.700000762939453,2003-01-06
1041949800,21.75,20.600000381469727,20.829999923706055,21.549999237060547,9568200,21.549999237060547,2003-01-07
1042036200,21.600000381469727,20.81999969482422,21.440000534057617,21.020000457763672,6981500,21.020000457763672,2003-01-08
1042122600,21.700000762939453,20.899999618530273,21.079999923706055,21.450000762939453,6154800,21.450000762939453,2003-01-09
1042209000,21.65999984741211,20.809999465942383,20.959999084472656,21.31999969482422,7579300,21.31999969482422,2003-01-10
1042468200,22.100000381469727,21.25,21.329999923706055,22.040000915527344,7121300,22.040000915527344,2003-01-13
1042554600,22.760000228881836,21.65999984741211,21.850000381469727,22.739999771118164,7048800,22.739999771118164,2003-01-14
1042641000,22.610000610351562,21.940000534057617,22.59000015258789,22.270000457763672,6989400,22.270000457763672,2003-01-15
1042727400,22.100000381469727,21.450000762939453,21.690000534057617,21.799999237060547,7911600,21.799999237060547,2003-01-16
1042813800,21.709999084472656,21.229999542236328,21.459999084472656,21.399999618530273,5786200,21.399999618530273,2003-01-17
1043159400,21.610000610351562,20.360000610351562,21.25,21.079999923706055,6293100,21.079999923706055,2003-01-21
1043245800,21.700000762939453,20.75,20.770000457763672,21.170000076293945,6683600,21.170000076293945,2003-01-22
1043332200,22.040000915527344,21.149999618530273,21.540000915527344,21.790000915527344,10998000,21.790000915527344,2003-01-23
1043418600,23.280000686645508,21.899999618530273,22.59000015258789,22.110000610351562,21681800,22.110000610351562,2003-01-24
1043677800,22.3700008392334,21.639999389648438,21.68000030517578,21.780000686645508,8207000,21.780000686645508,2003-01-27
1043764200,21.969999313354492,21.229999542236328,21.90999984741211,21.6200008392334,7968400,21.6200008392334,2003-01-28
1043850600,22.350000381469727,21.399999618530273,21.549999237060547,22.079999923706055,7056900,22.079999923706055,2003-01-29
1043937000,22.399999618530273,21.729999542236328,22.200000762939453,21.81999969482422,5965700,21.81999969482422,2003-01-30
1044023400,22.270000457763672,21.559999465942383,21.639999389648438,21.850000381469727,6262500,21.850000381469727,2003-01-31
1044282600,22.440000534057617,21.81999969482422,21.940000534057617,22.15999984741211,5195500,22.15999984741211,2003-02-03
1044369000,22.139999389648438,21.56999969482422,21.940000534057617,22.049999237060547,4817600,22.049999237060547,2003-02-04
1044455400,22.5,22.030000686645508,22.18000030517578,22.170000076293945,5343100,22.170000076293945,2003-02-05
1044541800,22.479999542236328,21.93000030517578,22.15999984741211,22.09000015258789,4037700,22.09000015258789,2003-02-06
1044628200,22.110000610351562,21.200000762939453,22.100000381469727,21.440000534057617,6942900,21.440000534057617,2003-02-07
1044887400,21.40999984741211,20.56999969482422,21.399999618530273,21.399999618530273,8096500,21.399999618530273,2003-02-10
1044973800,21.600000381469727,20.690000534057617,21.559999465942383,20.780000686645508,6679000,20.780000686645508,2003-02-11
1045060200,21.200000762939453,20.65999984741211,20.790000915527344,21.1299991607666,5433900,21.1299991607666,2003-02-12
1045146600,21,19.610000610351562,20.950000762939453,20.059999465942383,11576800,20.059999465942383,2003-02-13
1045233000,20.229999542236328,19.709999084472656,19.989999771118164,20.059999465942383,6625300,20.059999465942383,2003-02-14
1045578600,21.40999984741211,20.149999618530273,20.149999618530273,21.389999389648438,7899900,21.389999389648438,2003-02-18
1045665000,21.25,21.020000457763672,21.149999618530273,21.190000534057617,5470800,21.190000534057617,2003-02-19
1045751400,21.5,21.09000015258789,21.190000534057617,21.360000610351562,4169800,21.360000610351562,2003-02-20
1045837800,21.829999923706055,21.040000915527344,21.350000381469727,21.780000686645508,7207800,21.780000686645508,2003-02-21
1046097000,22.18000030517578,21.639999389648438,21.639999389648438,21.780000686645508,6936600,21.780000686645508,2003-02-24
1046183400,22,21.399999618530273,21.5,21.8799991607666,5624000,21.8799991607666,2003-02-25
1046269800,21.979999542236328,21.6200008392334,21.6299991607666,21.639999389648438,4121300,21.639999389648438,2003-02-26
1046356200,21.770000457763672,20.25,21.65999984741211,21.6200008392334,5076300,21.6200008392334,2003-02-27
1046442600,22.020000457763672,21.43000030517578,21.56999969482422,22.010000228881836,4687100,22.010000228881836,2003-02-28
1046701800,22.610000610351562,21.739999771118164,22.149999618530273,21.809999465942383,4480300,21.809999465942383,2003-03-03
1046788200,22.350000381469727,21.360000610351562,21.700000762939453,22.270000457763672,5434300,22.270000457763672,2003-03-04
1046874600,22.6200008392334,22.020000457763672,22.079999923706055,22.420000076293945,5160400,22.420000076293945,2003-03-05
1046961000,22.850000381469727,22.1200008392334,22.31999969482422,22.690000534057617,5427400,22.690000534057617,2003-03-06
1047047400,23.040000915527344,22.260000228881836,22.31999969482422,22.969999313354492,5848400,22.969999313354492,2003-03-07
1047306600,22.959999084472656,22.549999237060547,22.600000381469727,22.8799991607666,4406000,22.8799991607666,2003-03-10
1047393000,22.920000076293945,22.510000228881836,22.75,22.780000686645508,4034100,22.780000686645508,2003-03-11
1047479400,23.3799991607666,22.489999771118164,22.510000228881836,23.360000610351562,5573100,23.360000610351562,2003-03-12
1047565800,24.59000015258789,23.1299991607666,23.68000030517578,24.420000076293945,11208900,24.420000076293945,2003-03-13
1047652200,24.899999618530273,24.200000762939453,24.540000915527344,24.709999084472656,8907800,24.709999084472656,2003-03-14
